origin_id,destination_id,entry_cost,network_co,exit_cost,distance
89,57,0.0000000,118537.9719733,0.0000000,118537.9719733
89,58,0.0000000,116603.4536399,0.0000000,116603.4536399
89,60,0.0000000,105464.8727186,0.0000000,105464.8727186
89,61,0.0000000,101314.5641874,0.0000000,101314.5641874
89,62,0.0000000,102944.0976764,0.0000000,102944.0976764
89,63,0.0000000,98034.6743987,0.0000000,98034.6743987
89,64,0.0000000,93327.4157641,0.0000000,93327.4157641
89,66,0.0000000,94753.7484865,0.0000000,94753.7484865
89,67,0.0000000,89478.2206699,0.0000000,89478.2206699
89,68,0.0000000,82121.1297469,0.0000000,82121.1297469
89,69,0.0000000,82654.8176744,0.0000000,82654.8176744
89,77,0.0000000,41306.1816528,0.0000000,41306.1816528
89,82,0.0000000,15079.8163058,9.0872668,15088.9035725
89,83,0.0000000,17309.7408234,0.0000000,17309.7408234
89,84,0.0000000,16387.6122339,67.3401985,16454.9524323
89,85,0.0000000,10582.2656705,0.0000000,10582.2656705
89,86,0.0000000,11631.9837725,0.0000000,11631.9837725
89,87,0.0000000,9100.2902549,0.0000000,9100.2902549
89,88,0.0000000,4309.0225906,0.0000000,4309.0225906
89,89,,,,
89,90,,,,
90,0,,,,
90,17,0.0000000,28466.9601526,0.0000000,28466.9601526
90,18,0.0000000,31932.4739855,0.0000000,31932.4739855
90,20,0.0000000,41822.5307943,0.0000000,41822.5307943
90,21,0.0000000,46917.8788439,0.0000000,46917.8788439
90,23,0.0000000,50092.9969208,0.0000000,50092.9969208
90,24,0.0000000,59276.5761583,0.0000000,59276.5761583
90,25,0.0000000,64173.5467876,0.0000000,64173.5467876
90,29,0.0000000,70357.2928368,0.0000000,70357.2928368
90,30,0.0000000,72487.2795486,0.0000000,72487.2795486
90,31,0.0000000,75634.5415174,0.0000000,75634.5415174
90,32,0.0000000,77210.7045075,0.0000000,77210.7045075
90,33,0.0000000,75929.4002495,0.0000000,75929.4002495
90,35,0.0000000,79967.5759082,0.0000000,79967.5759082
90,36,0.0000000,84546.9751771,0.0000000,84546.9751771
90,38,0.0000000,82763.9805992,39.2041514,82803.1847506
90,39,0.0000000,83293.5256379,0.0000000,83293.5256379
90,40,0.0000000,85848.1982130,0.0000000,85848.1982130
90,48,0.0000000,126025.5415125,0.0000000,126025.5415125
90,52,0.0000000,141509.7123004,0.0000000,141509.7123004
90,53,0.0000000,141075.3000306,0.0000000,141075.3000306
90,54,0.0000000,134590.4258140,0.0000000,134590.4258140
90,57,0.0000000,128749.3542060,0.0000000,128749.3542060
90,58,0.0000000,126814.8358726,0.0000000,126814.8358726
90,60,0.0000000,115676.2549513,0.0000000,115676.2549513
90,61,0.0000000,111525.9464201,0.0000000,111525.9464201
90,62,0.0000000,113155.4799091,0.0000000,113155.4799091
90,63,0.0000000,108246.0566315,0.0000000,108246.0566315
90,64,0.0000000,103538.7979968,0.0000000,103538.7979968
90,66,0.0000000,104965.1307193,0.0000000,104965.1307193
90,67,0.0000000,99689.6029027,0.0000000,99689.6029027
90,68,0.0000000,92332.5119796,0.0000000,92332.5119796
90,69,0.0000000,92866.1999071,0.0000000,92866.1999071
90,77,0.0000000,51517.5638855,0.0000000,51517.5638855
90,82,0.0000000,25291.1985385,9.0872668,25300.2858052
90,83,0.0000000,27521.1230561,0.0000000,27521.1230561
90,84,0.0000000,26598.9944666,67.3401985,26666.3346651
90,85,0.0000000,20793.6479032,0.0000000,20793.6479032
90,86,0.0000000,21843.3660052,0.0000000,21843.3660052
90,87,0.0000000,19311.6724876,0.0000000,19311.6724876
90,88,0.0000000,14520.4048233,0.0000000,14520.4048233
90,89,0.0000000,13849.0645289,0.0000000,13849.0645289
90,90,,,,
